"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","EXCH","TOT","NATUSD","A","1964",7.14286,
"NOR","EXCH","TOT","NATUSD","A","1965",7.14286,
"NOR","EXCH","TOT","NATUSD","A","1966",7.14286,
"NOR","EXCH","TOT","NATUSD","A","1967",7.14286,
"NOR","EXCH","TOT","NATUSD","A","1968",7.14286,
"NOR","EXCH","TOT","NATUSD","A","1969",7.14286,
"NOR","EXCH","TOT","NATUSD","A","1970",7.14286,
"NOR","EXCH","TOT","NATUSD","A","1971",7.055905,
"NOR","EXCH","TOT","NATUSD","A","1972",6.588249,
"NOR","EXCH","TOT","NATUSD","A","1973",5.765833,
"NOR","EXCH","TOT","NATUSD","A","1974",5.539708,
"NOR","EXCH","TOT","NATUSD","A","1975",5.226942,
"NOR","EXCH","TOT","NATUSD","A","1976",5.456517,
"NOR","EXCH","TOT","NATUSD","A","1977",5.3235,
"NOR","EXCH","TOT","NATUSD","A","1978",5.24225,
"NOR","EXCH","TOT","NATUSD","A","1979",5.064067,
"NOR","EXCH","TOT","NATUSD","A","1980",4.939225,
"NOR","EXCH","TOT","NATUSD","A","1981",5.739508,
"NOR","EXCH","TOT","NATUSD","A","1982",6.454033,
"NOR","EXCH","TOT","NATUSD","A","1983",7.296367,
"NOR","EXCH","TOT","NATUSD","A","1984",8.161458,
"NOR","EXCH","TOT","NATUSD","A","1985",8.597233,
"NOR","EXCH","TOT","NATUSD","A","1986",7.394742,
"NOR","EXCH","TOT","NATUSD","A","1987",6.73745,
"NOR","EXCH","TOT","NATUSD","A","1988",6.516983,
"NOR","EXCH","TOT","NATUSD","A","1989",6.9045,
"NOR","EXCH","TOT","NATUSD","A","1990",6.259742,
"NOR","EXCH","TOT","NATUSD","A","1991",6.482943,
"NOR","EXCH","TOT","NATUSD","A","1992",6.214501,
"NOR","EXCH","TOT","NATUSD","A","1993",7.094129,
"NOR","EXCH","TOT","NATUSD","A","1994",7.057584,
"NOR","EXCH","TOT","NATUSD","A","1995",6.335157,
"NOR","EXCH","TOT","NATUSD","A","1996",6.449808,
"NOR","EXCH","TOT","NATUSD","A","1997",7.073401,
"NOR","EXCH","TOT","NATUSD","A","1998",7.545097,
"NOR","EXCH","TOT","NATUSD","A","1999",7.799172,
"NOR","EXCH","TOT","NATUSD","A","2000",8.801842,
"NOR","EXCH","TOT","NATUSD","A","2001",8.991654,
"NOR","EXCH","TOT","NATUSD","A","2002",7.983779,
"NOR","EXCH","TOT","NATUSD","A","2003",7.080217,
"NOR","EXCH","TOT","NATUSD","A","2004",6.740833,
"NOR","EXCH","TOT","NATUSD","A","2005",6.4425,
"NOR","EXCH","TOT","NATUSD","A","2006",6.413333,
"NOR","EXCH","TOT","NATUSD","A","2007",5.861667,
"NOR","EXCH","TOT","NATUSD","A","2008",5.64,
"NOR","EXCH","TOT","NATUSD","A","2009",6.288333,
"NOR","EXCH","TOT","NATUSD","A","2010",6.044167,
"NOR","EXCH","TOT","NATUSD","A","2011",5.604607,
"NOR","EXCH","TOT","NATUSD","A","2012",5.8175,
"NOR","EXCH","TOT","NATUSD","A","2013",5.875,
"NOR","EXCH","TOT","NATUSD","A","2014",6.301667,
"NOR","EXCH","TOT","NATUSD","A","2015",8.064167,
"NOR","EXCH","TOT","NATUSD","A","2016",8.4,
"NOR","EXCH","TOT","NATUSD","A","2017",8.271667,
"NOR","EXCH","TOT","NATUSD","A","2018",8.1325,
"NOR","EXCH","TOT","NATUSD","A","2019",8.8,
"NOR","EXCH","TOT","NATUSD","A","2020",9.419493,
"POL","EXCH","TOT","NATUSD","A","1950",0.0004,
"POL","EXCH","TOT","NATUSD","A","1951",0.0004,
"POL","EXCH","TOT","NATUSD","A","1952",0.0004,
"POL","EXCH","TOT","NATUSD","A","1953",0.0004,
"POL","EXCH","TOT","NATUSD","A","1954",0.0004,
"POL","EXCH","TOT","NATUSD","A","1955",0.0004,
"POL","EXCH","TOT","NATUSD","A","1956",0.0004,
"POL","EXCH","TOT","NATUSD","A","1957",0.0004,
"POL","EXCH","TOT","NATUSD","A","1958",0.0004,
"POL","EXCH","TOT","NATUSD","A","1959",0.0004,
"POL","EXCH","TOT","NATUSD","A","1960",0.0004,
"POL","EXCH","TOT","NATUSD","A","1961",0.0004,
"POL","EXCH","TOT","NATUSD","A","1962",0.0004,
"POL","EXCH","TOT","NATUSD","A","1963",0.0004,
"POL","EXCH","TOT","NATUSD","A","1964",0.0004,
"POL","EXCH","TOT","NATUSD","A","1965",0.0004,
"POL","EXCH","TOT","NATUSD","A","1966",0.0004,
"POL","EXCH","TOT","NATUSD","A","1967",0.0004,
"POL","EXCH","TOT","NATUSD","A","1968",0.0004,
"POL","EXCH","TOT","NATUSD","A","1969",0.0004,
"POL","EXCH","TOT","NATUSD","A","1970",0.0004,
"POL","EXCH","TOT","NATUSD","A","1971",0.000389,
"POL","EXCH","TOT","NATUSD","A","1972",0.000368,
"POL","EXCH","TOT","NATUSD","A","1973",0.000335,
"POL","EXCH","TOT","NATUSD","A","1974",0.000332,
"POL","EXCH","TOT","NATUSD","A","1975",0.000332,
"POL","EXCH","TOT","NATUSD","A","1976",0.000332,
"POL","EXCH","TOT","NATUSD","A","1977",0.000332,
"POL","EXCH","TOT","NATUSD","A","1978",0.000581,
"POL","EXCH","TOT","NATUSD","A","1979",0.00332,
"POL","EXCH","TOT","NATUSD","A","1980",0.004422,
"POL","EXCH","TOT","NATUSD","A","1981",0.005115,
"POL","EXCH","TOT","NATUSD","A","1982",0.008482,
"POL","EXCH","TOT","NATUSD","A","1983",0.009155,
"POL","EXCH","TOT","NATUSD","A","1984",0.011324,
"POL","EXCH","TOT","NATUSD","A","1985",0.014714,
"POL","EXCH","TOT","NATUSD","A","1986",0.017529,
"POL","EXCH","TOT","NATUSD","A","1987",0.026508,
"POL","EXCH","TOT","NATUSD","A","1988",0.043055,
"POL","EXCH","TOT","NATUSD","A","1989",0.143918,
"POL","EXCH","TOT","NATUSD","A","1990",0.95,
"POL","EXCH","TOT","NATUSD","A","1991",1.057606,
"POL","EXCH","TOT","NATUSD","A","1992",1.362643,
"POL","EXCH","TOT","NATUSD","A","1993",1.811497,
"POL","EXCH","TOT","NATUSD","A","1994",2.272277,
"POL","EXCH","TOT","NATUSD","A","1995",2.424983,
"POL","EXCH","TOT","NATUSD","A","1996",2.6961,
"POL","EXCH","TOT","NATUSD","A","1997",3.279292,
"POL","EXCH","TOT","NATUSD","A","1998",3.4754,
"POL","EXCH","TOT","NATUSD","A","1999",3.967108,
"POL","EXCH","TOT","NATUSD","A","2000",4.346075,
"POL","EXCH","TOT","NATUSD","A","2001",4.0939,
"POL","EXCH","TOT","NATUSD","A","2002",4.080033,
"POL","EXCH","TOT","NATUSD","A","2003",3.889075,
"POL","EXCH","TOT","NATUSD","A","2004",3.657642,
"POL","EXCH","TOT","NATUSD","A","2005",3.235483,
"POL","EXCH","TOT","NATUSD","A","2006",3.103158,
"POL","EXCH","TOT","NATUSD","A","2007",2.76795,
"POL","EXCH","TOT","NATUSD","A","2008",2.409242,
"POL","EXCH","TOT","NATUSD","A","2009",3.120142,
"POL","EXCH","TOT","NATUSD","A","2010",3.0153,
"POL","EXCH","TOT","NATUSD","A","2011",2.962848,
"POL","EXCH","TOT","NATUSD","A","2012",3.256542,
"POL","EXCH","TOT","NATUSD","A","2013",3.160617,
"POL","EXCH","TOT","NATUSD","A","2014",3.154542,
"POL","EXCH","TOT","NATUSD","A","2015",3.7695,
"POL","EXCH","TOT","NATUSD","A","2016",3.942783,
"POL","EXCH","TOT","NATUSD","A","2017",3.779333,
"POL","EXCH","TOT","NATUSD","A","2018",3.611717,
"POL","EXCH","TOT","NATUSD","A","2019",3.839375,
"POL","EXCH","TOT","NATUSD","A","2020",3.899742,
"PRT","EXCH","TOT","NATUSD","A","1950",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1951",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1952",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1953",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1954",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1955",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1956",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1957",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1958",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1959",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1960",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1961",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1962",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1963",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1964",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1965",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1966",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1967",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1968",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1969",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1970",0.143404,
"PRT","EXCH","TOT","NATUSD","A","1971",0.14146,
"PRT","EXCH","TOT","NATUSD","A","1972",0.134942,
"PRT","EXCH","TOT","NATUSD","A","1973",0.122281,
"PRT","EXCH","TOT","NATUSD","A","1974",0.126735,
"PRT","EXCH","TOT","NATUSD","A","1975",0.127457,
"PRT","EXCH","TOT","NATUSD","A","1976",0.150782,
"PRT","EXCH","TOT","NATUSD","A","1977",0.190925,
"PRT","EXCH","TOT","NATUSD","A","1978",0.219158,
"PRT","EXCH","TOT","NATUSD","A","1979",0.244029,
"PRT","EXCH","TOT","NATUSD","A","1980",0.249709,
"PRT","EXCH","TOT","NATUSD","A","1981",0.306992,
"PRT","EXCH","TOT","NATUSD","A","1982",0.396411,
"PRT","EXCH","TOT","NATUSD","A","1983",0.552567,
"PRT","EXCH","TOT","NATUSD","A","1984",0.730192,
"PRT","EXCH","TOT","NATUSD","A","1985",0.849925,
"PRT","EXCH","TOT","NATUSD","A","1986",0.746136,
"PRT","EXCH","TOT","NATUSD","A","1987",0.702719,
"PRT","EXCH","TOT","NATUSD","A","1988",0.718039,
"PRT","EXCH","TOT","NATUSD","A","1989",0.785398,
"PRT","EXCH","TOT","NATUSD","A","1990",0.71106,
"PRT","EXCH","TOT","NATUSD","A","1991",0.720673,
"PRT","EXCH","TOT","NATUSD","A","1992",0.673366,
"PRT","EXCH","TOT","NATUSD","A","1993",0.802068,
"PRT","EXCH","TOT","NATUSD","A","1994",0.827968,
"PRT","EXCH","TOT","NATUSD","A","1995",0.753711,
"PRT","EXCH","TOT","NATUSD","A","1996",0.769364,
"PRT","EXCH","TOT","NATUSD","A","1997",0.874455,
"PRT","EXCH","TOT","NATUSD","A","1998",0.898357,
"PRT","EXCH","TOT","NATUSD","A","1999",0.938283,
"PRT","EXCH","TOT","NATUSD","A","2000",1.082705,
"PRT","EXCH","TOT","NATUSD","A","2001",1.116533,
"PRT","EXCH","TOT","NATUSD","A","2002",1.057559,
"PRT","EXCH","TOT","NATUSD","A","2003",0.884048,
"PRT","EXCH","TOT","NATUSD","A","2004",0.803922,
"PRT","EXCH","TOT","NATUSD","A","2005",0.8038,
"PRT","EXCH","TOT","NATUSD","A","2006",0.796433,
"PRT","EXCH","TOT","NATUSD","A","2007",0.729672,
"PRT","EXCH","TOT","NATUSD","A","2008",0.679923,
"PRT","EXCH","TOT","NATUSD","A","2009",0.716958,
"PRT","EXCH","TOT","NATUSD","A","2010",0.754309,
"PRT","EXCH","TOT","NATUSD","A","2011",0.718414,
"PRT","EXCH","TOT","NATUSD","A","2012",0.778338,
"PRT","EXCH","TOT","NATUSD","A","2013",0.752945,
"PRT","EXCH","TOT","NATUSD","A","2014",0.752728,
"PRT","EXCH","TOT","NATUSD","A","2015",0.901296,
"PRT","EXCH","TOT","NATUSD","A","2016",0.903421,
"PRT","EXCH","TOT","NATUSD","A","2017",0.885206,
"PRT","EXCH","TOT","NATUSD","A","2018",0.846773,
"PRT","EXCH","TOT","NATUSD","A","2019",0.893276,
"PRT","EXCH","TOT","NATUSD","A","2020",0.875506,
"SVK","EXCH","TOT","NATUSD","A","1993",1.021363,
"SVK","EXCH","TOT","NATUSD","A","1994",1.063694,
"SVK","EXCH","TOT","NATUSD","A","1995",0.986305,
"SVK","EXCH","TOT","NATUSD","A","1996",1.017518,
"SVK","EXCH","TOT","NATUSD","A","1997",1.115852,
"SVK","EXCH","TOT","NATUSD","A","1998",1.169535,
"SVK","EXCH","TOT","NATUSD","A","1999",1.372995,
"SVK","EXCH","TOT","NATUSD","A","2000",1.528088,
"SVK","EXCH","TOT","NATUSD","A","2001",1.605086,
"SVK","EXCH","TOT","NATUSD","A","2002",1.504572,
"SVK","EXCH","TOT","NATUSD","A","2003",1.220637,
"SVK","EXCH","TOT","NATUSD","A","2004",1.070733,
"SVK","EXCH","TOT","NATUSD","A","2005",1.029617,
"SVK","EXCH","TOT","NATUSD","A","2006",0.985768,
"SVK","EXCH","TOT","NATUSD","A","2007",0.819702,
"SVK","EXCH","TOT","NATUSD","A","2008",0.709069,
"SVK","EXCH","TOT","NATUSD","A","2009",0.716958,
"SVK","EXCH","TOT","NATUSD","A","2010",0.754309,
"SVK","EXCH","TOT","NATUSD","A","2011",0.718414,
"SVK","EXCH","TOT","NATUSD","A","2012",0.778338,
"SVK","EXCH","TOT","NATUSD","A","2013",0.752945,
"SVK","EXCH","TOT","NATUSD","A","2014",0.752728,
"SVK","EXCH","TOT","NATUSD","A","2015",0.901296,
"SVK","EXCH","TOT","NATUSD","A","2016",0.903421,
"SVK","EXCH","TOT","NATUSD","A","2017",0.885206,
"SVK","EXCH","TOT","NATUSD","A","2018",0.846773,
"SVK","EXCH","TOT","NATUSD","A","2019",0.893276,
"SVK","EXCH","TOT","NATUSD","A","2020",0.875506,
"ESP","EXCH","TOT","NATUSD","A","1950",0.239203,
"ESP","EXCH","TOT","NATUSD","A","1951",0.238301,
"ESP","EXCH","TOT","NATUSD","A","1952",0.238301,
"ESP","EXCH","TOT","NATUSD","A","1953",0.238301,
"ESP","EXCH","TOT","NATUSD","A","1954",0.234094,
"ESP","EXCH","TOT","NATUSD","A","1955",0.234094,
"ESP","EXCH","TOT","NATUSD","A","1956",0.234094,
"ESP","EXCH","TOT","NATUSD","A","1957",0.248228,
"ESP","EXCH","TOT","NATUSD","A","1958",0.25242,
"ESP","EXCH","TOT","NATUSD","A","1959",0.306514,
"ESP","EXCH","TOT","NATUSD","A","1960",0.360607,
"ESP","EXCH","TOT","NATUSD","A","1961",0.360607,
"ESP","EXCH","TOT","NATUSD","A","1962",0.360607,
"ESP","EXCH","TOT","NATUSD","A","1963",0.360607,
"ESP","EXCH","TOT","NATUSD","A","1964",0.360607,
"ESP","EXCH","TOT","NATUSD","A","1965",0.360607,
"ESP","EXCH","TOT","NATUSD","A","1966",0.360607,
"ESP","EXCH","TOT","NATUSD","A","1967",0.370624,
"ESP","EXCH","TOT","NATUSD","A","1968",0.420708,
"ESP","EXCH","TOT","NATUSD","A","1969",0.420708,
"ESP","EXCH","TOT","NATUSD","A","1970",0.420708,
"ESP","EXCH","TOT","NATUSD","A","1971",0.417515,
"ESP","EXCH","TOT","NATUSD","A","1972",0.386279,
"ESP","EXCH","TOT","NATUSD","A","1973",0.35015,
"ESP","EXCH","TOT","NATUSD","A","1974",0.346703,
"ESP","EXCH","TOT","NATUSD","A","1975",0.345023,
"ESP","EXCH","TOT","NATUSD","A","1976",0.402095,
"ESP","EXCH","TOT","NATUSD","A","1977",0.45654,
"ESP","EXCH","TOT","NATUSD","A","1978",0.460783,
"ESP","EXCH","TOT","NATUSD","A","1979",0.403429,
"ESP","EXCH","TOT","NATUSD","A","1980",0.430937,
"ESP","EXCH","TOT","NATUSD","A","1981",0.554865,
"ESP","EXCH","TOT","NATUSD","A","1982",0.660267,
"ESP","EXCH","TOT","NATUSD","A","1983",0.862031,
"ESP","EXCH","TOT","NATUSD","A","1984",0.966193,
"ESP","EXCH","TOT","NATUSD","A","1985",1.021986,
"ESP","EXCH","TOT","NATUSD","A","1986",0.841708,
"ESP","EXCH","TOT","NATUSD","A","1987",0.74212,
"ESP","EXCH","TOT","NATUSD","A","1988",0.7001,
"ESP","EXCH","TOT","NATUSD","A","1989",0.711464,
"ESP","EXCH","TOT","NATUSD","A","1990",0.612635,
"ESP","EXCH","TOT","NATUSD","A","1991",0.624521,
"ESP","EXCH","TOT","NATUSD","A","1992",0.615311,
"ESP","EXCH","TOT","NATUSD","A","1993",0.764851,
"ESP","EXCH","TOT","NATUSD","A","1994",0.805104,
"ESP","EXCH","TOT","NATUSD","A","1995",0.749396,
"ESP","EXCH","TOT","NATUSD","A","1996",0.761251,
"ESP","EXCH","TOT","NATUSD","A","1997",0.879964,
"ESP","EXCH","TOT","NATUSD","A","1998",0.897884,
"ESP","EXCH","TOT","NATUSD","A","1999",0.938283,
"ESP","EXCH","TOT","NATUSD","A","2000",1.082705,
"ESP","EXCH","TOT","NATUSD","A","2001",1.116533,
"ESP","EXCH","TOT","NATUSD","A","2002",1.057559,
"ESP","EXCH","TOT","NATUSD","A","2003",0.884048,
"ESP","EXCH","TOT","NATUSD","A","2004",0.803922,
"ESP","EXCH","TOT","NATUSD","A","2005",0.8038,
"ESP","EXCH","TOT","NATUSD","A","2006",0.796433,
"ESP","EXCH","TOT","NATUSD","A","2007",0.729672,
"ESP","EXCH","TOT","NATUSD","A","2008",0.679923,
"ESP","EXCH","TOT","NATUSD","A","2009",0.716958,
"ESP","EXCH","TOT","NATUSD","A","2010",0.754309,
"ESP","EXCH","TOT","NATUSD","A","2011",0.718414,
"ESP","EXCH","TOT","NATUSD","A","2012",0.778338,
"ESP","EXCH","TOT","NATUSD","A","2013",0.752945,
"ESP","EXCH","TOT","NATUSD","A","2014",0.752728,
"ESP","EXCH","TOT","NATUSD","A","2015",0.901296,
"ESP","EXCH","TOT","NATUSD","A","2016",0.903421,
"ESP","EXCH","TOT","NATUSD","A","2017",0.885206,
"ESP","EXCH","TOT","NATUSD","A","2018",0.846773,
"ESP","EXCH","TOT","NATUSD","A","2019",0.893276,
"ESP","EXCH","TOT","NATUSD","A","2020",0.875506,
"SWE","EXCH","TOT","NATUSD","A","1950",5.172771,
"SWE","EXCH","TOT","NATUSD","A","1951",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1952",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1953",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1954",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1955",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1956",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1957",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1958",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1959",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1960",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1961",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1962",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1963",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1964",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1965",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1966",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1967",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1968",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1969",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1970",5.17321,
"SWE","EXCH","TOT","NATUSD","A","1971",5.125905,
"SWE","EXCH","TOT","NATUSD","A","1972",4.762417,
"SWE","EXCH","TOT","NATUSD","A","1973",4.36725,
"SWE","EXCH","TOT","NATUSD","A","1974",4.439425,
"SWE","EXCH","TOT","NATUSD","A","1975",4.152192,
"SWE","EXCH","TOT","NATUSD","A","1976",4.355892,
"SWE","EXCH","TOT","NATUSD","A","1977",4.481642,
"SWE","EXCH","TOT","NATUSD","A","1978",4.518475,
"SWE","EXCH","TOT","NATUSD","A","1979",4.287083,
"SWE","EXCH","TOT","NATUSD","A","1980",4.229575,
"SWE","EXCH","TOT","NATUSD","A","1981",5.063442,
"SWE","EXCH","TOT","NATUSD","A","1982",6.282608,
"SWE","EXCH","TOT","NATUSD","A","1983",7.667108,
"SWE","EXCH","TOT","NATUSD","A","1984",8.2718,
"SWE","EXCH","TOT","NATUSD","A","1985",8.603925,
"SWE","EXCH","TOT","NATUSD","A","1986",7.123583,
"SWE","EXCH","TOT","NATUSD","A","1987",6.340442,
"SWE","EXCH","TOT","NATUSD","A","1988",6.12715,
"SWE","EXCH","TOT","NATUSD","A","1989",6.446876,
"SWE","EXCH","TOT","NATUSD","A","1990",5.91879,
"SWE","EXCH","TOT","NATUSD","A","1991",6.047467,
"SWE","EXCH","TOT","NATUSD","A","1992",5.823833,
"SWE","EXCH","TOT","NATUSD","A","1993",7.783427,
"SWE","EXCH","TOT","NATUSD","A","1994",7.71597,
"SWE","EXCH","TOT","NATUSD","A","1995",7.133268,
"SWE","EXCH","TOT","NATUSD","A","1996",6.705956,
"SWE","EXCH","TOT","NATUSD","A","1997",7.634894,
"SWE","EXCH","TOT","NATUSD","A","1998",7.949868,
"SWE","EXCH","TOT","NATUSD","A","1999",8.262428,
"SWE","EXCH","TOT","NATUSD","A","2000",9.162244,
"SWE","EXCH","TOT","NATUSD","A","2001",10.329136,
"SWE","EXCH","TOT","NATUSD","A","2002",9.737123,
"SWE","EXCH","TOT","NATUSD","A","2003",8.086304,
"SWE","EXCH","TOT","NATUSD","A","2004",7.348887,
"SWE","EXCH","TOT","NATUSD","A","2005",7.473088,
"SWE","EXCH","TOT","NATUSD","A","2006",7.378249,
"SWE","EXCH","TOT","NATUSD","A","2007",6.75877,
"SWE","EXCH","TOT","NATUSD","A","2008",6.591099,
"SWE","EXCH","TOT","NATUSD","A","2009",7.653819,
"SWE","EXCH","TOT","NATUSD","A","2010",7.207524,
"SWE","EXCH","TOT","NATUSD","A","2011",6.493543,
"SWE","EXCH","TOT","NATUSD","A","2012",6.775016,
"SWE","EXCH","TOT","NATUSD","A","2013",6.513972,
"SWE","EXCH","TOT","NATUSD","A","2014",6.860785,
"SWE","EXCH","TOT","NATUSD","A","2015",8.434841,
"SWE","EXCH","TOT","NATUSD","A","2016",8.561992,
"SWE","EXCH","TOT","NATUSD","A","2017",8.548861,
"SWE","EXCH","TOT","NATUSD","A","2018",8.692518,
"SWE","EXCH","TOT","NATUSD","A","2019",9.458349,
"SWE","EXCH","TOT","NATUSD","A","2020",9.210309,
"CHE","EXCH","TOT","NATUSD","A","1950",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1951",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1952",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1953",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1954",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1955",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1956",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1957",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1958",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1959",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1960",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1961",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1962",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1963",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1964",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1965",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1966",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1967",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1968",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1969",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1970",4.37295,
"CHE","EXCH","TOT","NATUSD","A","1971",4.133854,
"CHE","EXCH","TOT","NATUSD","A","1972",3.81925,
"CHE","EXCH","TOT","NATUSD","A","1973",3.164833,
"CHE","EXCH","TOT","NATUSD","A","1974",2.97925,
"CHE","EXCH","TOT","NATUSD","A","1975",2.581283,
"CHE","EXCH","TOT","NATUSD","A","1976",2.499642,
"CHE","EXCH","TOT","NATUSD","A","1977",2.403525,
"CHE","EXCH","TOT","NATUSD","A","1978",1.788025,
"CHE","EXCH","TOT","NATUSD","A","1979",1.662725,
"CHE","EXCH","TOT","NATUSD","A","1980",1.675708,
"CHE","EXCH","TOT","NATUSD","A","1981",1.964242,
"CHE","EXCH","TOT","NATUSD","A","1982",2.030275,
"CHE","EXCH","TOT","NATUSD","A","1983",2.099142,
"CHE","EXCH","TOT","NATUSD","A","1984",2.349683,
"CHE","EXCH","TOT","NATUSD","A","1985",2.457125,
"CHE","EXCH","TOT","NATUSD","A","1986",1.798917,
"CHE","EXCH","TOT","NATUSD","A","1987",1.491192,
"CHE","EXCH","TOT","NATUSD","A","1988",1.4633,
"CHE","EXCH","TOT","NATUSD","A","1989",1.635925,
"CHE","EXCH","TOT","NATUSD","A","1990",1.389158,
"CHE","EXCH","TOT","NATUSD","A","1991",1.433992,
"CHE","EXCH","TOT","NATUSD","A","1992",1.406218,
"CHE","EXCH","TOT","NATUSD","A","1993",1.477617,
"CHE","EXCH","TOT","NATUSD","A","1994",1.367693,
"CHE","EXCH","TOT","NATUSD","A","1995",1.182469,
"CHE","EXCH","TOT","NATUSD","A","1996",1.23601,
"CHE","EXCH","TOT","NATUSD","A","1997",1.451313,
"CHE","EXCH","TOT","NATUSD","A","1998",1.449813,
"CHE","EXCH","TOT","NATUSD","A","1999",1.502155,
"CHE","EXCH","TOT","NATUSD","A","2000",1.688843,
"CHE","EXCH","TOT","NATUSD","A","2001",1.687615,
"CHE","EXCH","TOT","NATUSD","A","2002",1.558607,
"CHE","EXCH","TOT","NATUSD","A","2003",1.346651,
"CHE","EXCH","TOT","NATUSD","A","2004",1.243496,
"CHE","EXCH","TOT","NATUSD","A","2005",1.245177,
"CHE","EXCH","TOT","NATUSD","A","2006",1.253843,
"CHE","EXCH","TOT","NATUSD","A","2007",1.200366,
"CHE","EXCH","TOT","NATUSD","A","2008",1.08309,
"CHE","EXCH","TOT","NATUSD","A","2009",1.088142,
"CHE","EXCH","TOT","NATUSD","A","2010",1.042906,
"CHE","EXCH","TOT","NATUSD","A","2011",0.888042,
"CHE","EXCH","TOT","NATUSD","A","2012",0.937684,
"CHE","EXCH","TOT","NATUSD","A","2013",0.926904,
"CHE","EXCH","TOT","NATUSD","A","2014",0.916151,
"CHE","EXCH","TOT","NATUSD","A","2015",0.962381,
"CHE","EXCH","TOT","NATUSD","A","2016",0.985394,
"CHE","EXCH","TOT","NATUSD","A","2017",0.984692,
"CHE","EXCH","TOT","NATUSD","A","2018",0.977883,
"CHE","EXCH","TOT","NATUSD","A","2019",0.993775,
"CHE","EXCH","TOT","NATUSD","A","2020",0.938895,
"TUR","EXCH","TOT","NATUSD","A","1950",2.8,
"TUR","EXCH","TOT","NATUSD","A","1951",2.8,
"TUR","EXCH","TOT","NATUSD","A","1952",2.8,
"TUR","EXCH","TOT","NATUSD","A","1953",2.8,
"TUR","EXCH","TOT","NATUSD","A","1954",2.8,
"TUR","EXCH","TOT","NATUSD","A","1955",2.8,
"TUR","EXCH","TOT","NATUSD","A","1956",2.8,
"TUR","EXCH","TOT","NATUSD","A","1957",0.233336,
"TUR","EXCH","TOT","NATUSD","A","1958",0.000005,
"TUR","EXCH","TOT","NATUSD","A","1959",0.000009,
"TUR","EXCH","TOT","NATUSD","A","1960",0.000009,
"TUR","EXCH","TOT","NATUSD","A","1961",0.000009,
