LOCATION,short_rate(t),short_rate(t+5y)
C0006,14.024409,15.689282
C0007,6.175564,4.731948
C0008,16.559130,13.511224
C0009,0.333377,1.942771
C0010,15.047236,11.527663
C0001,9.451188,6.793562
C0002,16.016451,11.984359
C0003,5.842875,4.166911
C0004,12.915435,13.276278
C0005,6.555925,8.519272
C0006,13.857331,15.684900
C0007,5.956211,4.736659
C0008,16.815727,13.338316
C0009,0.501732,1.270810
C0010,15.324323,11.436517
C0001,9.278176,6.595696
C0002,16.029868,12.225913
C0003,5.474982,4.025726
C0004,12.961176,13.456482
C0005,6.523290,8.455887
C0006,14.285463,15.602766
C0007,6.001655,4.137869
C0008,16.582407,13.146060
C0009,0.011200,1.020598
C0010,15.497529,11.683670
C0001,9.259607,6.655657
C0002,16.079882,12.427039
C0003,5.660500,3.613651
C0004,12.814925,13.570514
C0005,7.167864,8.641781
C0006,14.029123,15.992869
C0007,6.176850,4.551630
C0008,16.716975,13.431916
C0009,-0.407241,0.721349
C0010,15.531708,11.471741
C0001,9.276590,5.751106
C0002,16.576312,12.781469
C0003,5.921705,3.327376
C0004,13.353732,13.699918
C0005,7.227782,7.937816
C0006,13.997903,15.281033
C0007,5.633278,4.102775
C0008,16.261944,13.617532
C0009,-0.769148,1.030976
C0010,15.410110,11.174746
C0001,9.578379,6.198054
C0002,16.677280,12.796635
C0003,5.806368,3.200788
C0004,13.639700,13.528198
C0005,7.079169,8.554245
C0006,14.626089,15.225742
C0007,5.764833,3.785023
C0008,16.722319,14.004424
C0009,-0.599837,0.812238
C0010,14.951838,10.912740
C0001,9.279819,6.223640
C0002,17.074786,13.185727
C0003,6.113261,3.100483
C0004,13.502529,13.199188
C0005,7.328317,8.069404
C0006,14.351413,14.677827
C0007,5.917832,4.097718
C0008,16.698585,14.146390
C0009,-0.205156,1.004414
C0010,14.900037,10.594003
C0001,8.834554,5.849461
C0002,17.335600,13.308266
C0003,5.913582,2.912535
C0004,13.204642,13.372883
C0005,7.733483,7.637601
C0006,14.883562,14.609161
C0007,5.702278,4.047568
C0008,16.388461,13.968310
C0009,0.246280,0.436464
C0010,15.782550,10.935777
C0001,8.490978,5.772235
C0002,17.121801,13.601661
C0003,5.861331,3.010353
C0004,13.453365,13.369702
C0005,7.693940,7.810474
C0006,14.593672,14.390476
C0007,5.195200,4.104836
C0008,16.313830,14.043505
C0009,1.037864,0.069933
C0010,15.674423,10.517572
C0001,8.054240,5.104779
C0002,16.819359,13.958978
C0003,5.763646,3.247913
C0004,13.545835,12.919641
C0005,7.660541,7.987253
C0006,14.513068,14.569173
C0007,4.837519,3.660855
C0008,16.102536,13.947946
C0009,1.199501,0.611605
C0010,15.572282,10.431441
C0001,8.102255,5.293653
C0002,16.580410,14.175701
C0003,5.958867,3.382842
C0004,13.501013,13.427222
C0005,7.516290,7.787242
C0006,14.435044,14.630072
C0007,4.225313,4.058822
C0008,15.603007,14.001388
C0009,1.488334,0.967434
C0010,15.578197,10.863427
C0001,7.939274,4.917720
C0002,16.840786,14.215115
C0003,5.613317,3.516132
C0004,13.541100,13.978132
C0005,6.928244,7.966128
C0006,14.683683,14.406408
C0007,3.924620,4.290207
C0008,15.079568,14.328087
C0009,1.815846,0.804158
C0010,15.274599,10.702417
C0001,8.302601,5.128059
C0002,16.987558,14.270857
C0003,5.208153,3.964016
C0004,13.633251,13.560061
C0005,6.971054,7.924582
C0006,14.549700,14.729077
C0007,3.662024,4.510305
C0008,15.291555,14.812510
C0009,2.235253,0.873770
C0010,15.278353,10.737501
C0001,8.393371,5.768226
C0002,16.996231,14.575227
C0003,4.615501,4.179529
C0004,13.466031,13.793579
C0005,7.109694,7.778210
C0006,14.277501,14.196038
C0007,3.811568,4.462546
C0008,14.713792,14.700024
C0009,2.618303,0.856229
C0010,15.278034,10.850168
C0001,8.821038,5.699904
C0002,17.296646,14.864076
C0003,4.600279,4.362312
C0004,13.308357,14.046181
C0005,7.090418,6.967858
C0006,14.879247,13.456766
C0007,3.665342,4.590775
C0008,14.473371,14.458702
C0009,2.546106,1.046447
C0010,15.176451,10.919556
C0001,8.204716,5.964822
C0002,17.323330,14.769422
C0003,4.469252,4.050174
C0004,13.463923,14.066104
C0005,7.407555,6.858017
C0006,14.696058,13.567589
C0007,3.578780,4.777084
C0008,14.527351,14.670798
C0009,3.087500,0.855252
C0010,14.997914,11.002753
C0001,8.519554,6.961501
C0002,17.172809,14.505558
C0003,4.633770,3.941184
C0004,13.166098,13.763369
C0005,7.481750,6.587746
C0006,14.233079,13.407500
C0007,3.919811,4.164523
C0008,14.818870,14.528891
C0009,2.990539,1.016111
C0010,15.071315,11.077824
C0001,8.337100,6.961050
C0002,17.392091,14.739059
C0003,5.062027,4.404294
C0004,13.382824,13.895981
C0005,8.027393,6.903027
C0006,14.611170,12.745148
C0007,3.991788,4.247123
C0008,15.435188,14.361771
C0009,2.687995,1.234412
C0010,14.812947,11.081520
C0001,7.822385,6.967681
C0002,17.095261,15.090329
C0003,5.533373,4.587699
C0004,13.331740,13.869842
C0005,8.082228,7.218726
C0006,14.475046,12.402148
C0007,4.178807,4.494022
C0008,15.214231,14.198090
C0009,2.172733,1.016865
C0010,14.657182,10.821795
C0001,7.732875,6.873122
C0002,17.012182,15.430474
C0003,5.574694,4.899045
C0004,13.081738,13.723041
C0005,7.935471,7.270116
C0006,14.749672,12.404930
C0007,4.435906,4.103099
C0008,15.206151,14.396538
C0009,2.163366,1.403143
C0010,14.897903,10.501220
C0001,7.394531,6.750471
C0002,16.939328,14.744748
C0003,5.800966,4.876108
C0004,13.028463,13.341255
C0005,8.244364,7.243749
C0006,14.804974,12.551596
C0007,4.964481,4.178640
C0008,14.832636,13.922617
C0009,2.123117,1.239321
C0010,15.131013,10.838029
C0001,7.347046,6.906107
C0002,16.772642,14.787000
C0003,5.805486,5.010289
C0004,13.042383,13.020692
C0005,8.434890,7.040976
C0006,14.646424,12.420825
C0007,4.601145,4.256284
C0008,15.027711,13.738530
C0009,2.297890,1.191735
C0010,15.235022,10.889394
C0001,7.206750,6.842906
C0002,16.678621,15.559344
C0003,5.408077,4.803080
C0004,12.851738,13.357220
C0005,8.271052,7.177891
C0006,14.445419,12.455063
C0007,4.641922,4.091895
C0008,15.166635,14.239898
C0009,2.788786,1.182662
C0010,15.214427,10.586627
C0001,7.507715,7.024774
C0002,17.053654,15.504302
C0003,5.399854,4.887412
C0004,12.919184,12.841566
C0005,8.037707,7.298336
C0006,13.988592,12.578836
C0007,4.251363,4.251497
C0008,15.307207,14.379046
C0009,2.866734,1.383825
C0010,15.440739,10.606522
C0001,7.721828,6.702701
C0002,17.261892,15.780105
C0003,5.052754,4.845779
C0004,13.157546,13.125588
C0005,8.095606,6.935887
C0006,13.865557,12.423797
C0007,4.252010,4.019827
C0008,15.379294,14.561337
C0009,2.843977,1.598786
C0010,15.571605,10.276392
C0001,7.628299,6.458447
C0002,16.939127,15.997249
C0003,5.008013,4.574539
C0004,12.740454,13.137302
C0005,8.215517,6.825550
C0006,13.919496,12.114601
C0007,4.104119,3.248768
C0008,15.276236,14.233818
C0009,2.904917,2.104100
C0010,15.782952,10.268346
C0001,7.582090,6.228166
C0002,16.836745,16.298213
C0003,4.573490,4.839552
C0004,12.694531,13.326431
C0005,8.226378,6.282583
C0006,14.028784,12.631854
C0007,4.068246,3.221762
C0008,15.460231,14.521446
C0009,2.934971,2.467489
C0010,15.960526,10.109771
C0001,7.397590,5.934924
C0002,17.020590,16.075934
C0003,5.161100,5.036659
C0004,12.396680,13.059784
C0005,8.154036,5.862371
C0006,14.353362,13.110956
C0007,4.259307,3.709540
C0008,15.924936,14.722291
C0009,2.590122,2.761294
C0010,15.411787,9.516081
C0001,7.441058,6.103649
C0002,16.596347,15.725767
C0003,5.067397,4.929834
C0004,12.569526,13.523715
C0005,7.702423,5.684700
C0006,14.100850,12.989018
C0007,3.865143,3.957058
C0008,15.956093,15.038905
C0009,2.315184,3.114200
C0010,15.683691,9.112465
C0001,7.301597,5.765538
C0002,16.507694,15.975820
C0003,4.477661,4.984080
C0004,12.580050,13.613823
C0005,7.670354,5.416429
C0006,14.373026,13.094316
C0007,3.646366,4.316731
C0008,16.302072,14.967439
C0009,2.676705,3.241364
C0010,15.554317,9.068234
C0001,7.431714,5.829739
C0002,16.081324,15.770711
C0003,4.235845,5.013055
C0004,12.739751,13.428956
C0005,7.810646,5.071236
C0006,14.733967,13.272716
C0007,4.085033,4.506328
C0008,16.535770,15.263691
C0009,2.823749,3.356168
C0010,15.265272,8.707221
C0001,7.419995,5.731656
C0002,15.636044,15.598435
C0003,4.529110,4.970691
C0004,12.610236,13.592090
C0005,8.319151,5.197122
C0006,14.643080,13.014541
C0007,4.481945,4.187966
C0008,16.569452,14.796093
C0009,3.513877,3.825040
C0010,15.369375,9.160907
C0001,7.645298,6.071981
C0002,15.281867,15.969392
C0003,5.007188,4.787895
C0004,13.108342,13.575023
C0005,9.018023,4.722060
C0006,14.486788,12.854363
C0007,4.281573,4.234564
C0008,16.716240,14.617721
C0009,3.556359,4.152815
C0010,15.535153,8.650592
C0001,7.457695,6.225742
C0002,14.952318,16.095561
C0003,5.150440,4.953896
C0004,12.996166,13.387477
C0005,8.827516,5.025399
C0006,14.485722,12.588799
C0007,4.590317,4.213663
C0008,16.304024,14.881438
C0009,3.181255,3.873125
C0010,15.283588,8.912494
C0001,6.856418,5.751941
C0002,15.569689,16.261182
C0003,5.295751,4.932743
C0004,12.749952,13.478593
C0005,9.085434,5.049328
C0006,14.331401,12.427092
C0007,4.827746,4.152207
C0008,16.440881,14.781700
C0009,3.610595,4.312883
C0010,15.205562,9.614413
C0001,6.598051,6.063278
C0002,15.449908,16.285116
C0003,5.710443,5.019146
C0004,12.607872,13.294838
C0005,8.489722,5.188320
C0006,14.370617,12.643895
C0007,4.802919,3.905415
C0008,16.636636,14.638531
C0009,3.686973,4.453705
C0010,15.028980,9.674236
C0001,6.211368,6.401399
C0002,15.351449,16.621358
C0003,5.722537,5.081278
C0004,13.402325,13.506313
C0005,8.178909,5.041497
C0006,14.338235,12.415894
C0007,4.660489,3.684104
C0008,16.634780,14.264862
C0009,3.481568,4.143402
C0010,15.042087,9.110261
C0001,6.240883,6.467757
C0002,15.632478,16.568765
C0003,5.341100,5.136279
C0004,13.316568,13.721230
C0005,7.662386,4.966631
C0006,14.156887,12.450384
C0007,4.500311,3.934345
C0008,16.710888,14.990387
C0009,3.208686,4.345517
C0010,14.546467,9.339267
C0001,6.412854,7.006390
C0002,15.050480,16.480721
C0003,5.449005,5.720085
C0004,13.218451,13.924456
C0005,7.125282,5.022561
C0006,14.378390,12.300208
C0007,4.735246,4.315759
C0008,16.334760,15.316770
C0009,3.613063,4.876709
C0010,14.251424,9.433229
C0001,6.083056,6.768006
C0002,14.510543,16.392560
C0003,5.040203,5.659752
C0004,13.290160,13.799397
C0005,6.969253,5.344692
C0006,14.445974,12.326188
C0007,5.076020,4.662785
C0008,16.393371,15.151450
C0009,3.083251,4.995930
C0010,14.082735,9.638182
C0001,6.186510,6.947628
C0002,14.409810,16.709658
C0003,4.820159,5.645076
C0004,12.901730,13.960906
C0005,7.061059,5.617928
C0006,14.225255,12.295558
C0007,4.844191,4.420664
C0008,16.062965,15.203584
C0009,2.850173,4.819388
C0010,14.166123,9.799305
C0001,5.941549,7.256413
C0002,14.085528,17.076729
C0003,4.408121,6.231085
C0004,12.544744,14.027906
C0005,7.363776,5.918720
C0006,14.589259,12.673532
C0007,4.554007,4.533513
C0008,16.188862,15.625222
C0009,2.317965,5.117109
C0010,14.075487,10.115134
C0001,5.660126,7.029546
C0002,14.040718,17.155646
C0003,3.799474,6.553436
C0004,12.674995,14.045872
C0005,7.448465,5.879181
C0006,14.482761,12.347198
C0007,4.745612,4.438732
C0008,15.857401,15.857329
C0009,1.872711,5.340517
C0010,14.122787,9.702836
C0001,5.890708,7.475239
C0002,13.567637,16.666003
C0003,4.276066,6.811908
C0004,12.847254,13.915188
C0005,7.242529,5.910484
C0006,14.615524,12.363782
C0007,4.643418,4.464836
C0008,15.973033,15.634695
C0009,1.806538,5.044960
C0010,13.948095,10.250051
C0001,5.695829,7.387574
C0002,13.693297,16.570361
C0003,4.507017,6.560022
C0004,12.657889,13.564895
C0005,7.378340,5.843388
C0006,14.509071,12.630493
C0007,4.547097,4.724818
C0008,16.141485,15.372138
C0009,2.071054,5.133588
C0010,13.999655,9.752420
C0001,5.940022,7.471401
C0002,13.576465,16.515097
C0003,4.579411,6.782726
C0004,12.438780,13.974654
C0005,7.285161,5.686329
C0006,14.718267,12.452483
C0007,4.924305,4.475254
C0008,16.130247,15.286168
C0009,1.691471,5.160416
C0010,13.930453,9.790438
C0001,6.090363,7.621426
C0002,13.419058,16.043406
C0003,4.932439,7.171220
C0004,12.830434,13.920351
C0005,7.977011,5.908327
C0006,15.234542,12.719740
C0007,4.948176,4.742109
C0008,16.064279,15.607809
C0009,1.729385,4.541796
C0010,13.898012,10.083355
C0001,6.215669,7.854394
C0002,13.226628,15.715795
C0003,4.513916,6.877151
C0004,12.738015,13.687235
C0005,8.061072,5.478770
C0006,15.162157,12.693067
C0007,5.025040,4.683011
C0008,15.903472,15.955744
C0009,1.703068,4.711364
C0010,13.752226,10.134538
C0001,6.556114,6.485494
C0002,13.252378,15.681607
C0003,4.604078,7.114824
C0004,12.362417,13.965267
C0005,8.225675,5.015603
C0006,15.054301,12.804209
C0007,4.692172,4.915637
C0008,15.959692,15.632416
C0009,1.626846,4.674614
C0010,13.615792,9.391918
C0001,6.665517,6.681702
C0002,13.194289,15.280752
C0003,4.181931,6.750141
C0004,12.499397,14.198806
C0005,8.613046,4.669840
C0006,14.877336,13.318289
C0007,4.681106,4.943710
C0008,16.156442,16.350948
C0009,1.307359,4.225147
C0010,13.267136,9.261436
C0001,6.581563,6.714809
C0002,13.212300,15.433694
C0003,4.474157,6.886828
C0004,12.369088,14.288034
C0005,8.394251,4.347412
C0006,15.736230,13.373960
C0007,4.449964,4.785717
C0008,15.794057,16.245991
C0009,1.521796,3.837487
C0010,13.380735,9.115086
C0001,6.637285,6.593558
C0002,12.769620,15.189637
C0003,4.527085,7.267810
C0004,12.604274,14.699672
C0005,8.033425,4.530150
C0006,15.878794,13.497188
C0007,4.537544,4.215199
C0008,15.682118,16.394959
C0009,1.713811,3.575871
C0010,12.964141,9.040425
C0001,6.876945,6.598730
C0002,12.403131,14.953648
C0003,4.306413,7.084650
C0004,13.158129,14.963511
C0005,8.083613,4.115309
C0006,16.095484,13.714722
C0007,4.547349,3.859142
C0008,15.379641,16.397560
C0009,2.663872,4.295561
C0010,13.062412,8.824285
C0001,6.511806,6.654841
C0002,12.184463,14.959768
C0003,3.931848,7.428137
C0004,13.530794,15.330589
C0005,7.991216,4.033731
C0006,15.837101,13.979628
C0007,4.498269,3.373413
C0008,15.140485,16.311897
C0009,2.563927,4.348768
C0010,12.630790,8.470908
C0001,6.546157,6.846008
C0002,11.907601,15.511345
C0003,3.859208,7.696524
C0004,13.325569,15.202938
C0005,7.189964,3.852171
C0006,15.182646,14.040666
C0007,4.486684,3.676578
C0008,15.186109,16.186085
C0009,2.543948,4.947014
C0010,12.336325,9.062558
C0001,6.465938,7.223373
C0002,12.224058,15.377228
C0003,4.150961,8.270087
C0004,13.364087,15.467183
C0005,7.065159,3.787457
C0006,14.848052,13.940945
C0007,4.756195,3.920609
C0008,14.835280,16.556788
C0009,2.368546,4.981213
C0010,12.325557,9.504701
C0001,6.310759,7.164161
C0002,12.044325,15.344367
C0003,4.202992,7.681141
C0004,13.324008,15.599547
C0005,7.499335,3.392854
C0006,14.919630,14.254763
C0007,4.820671,4.545325
C0008,14.279404,16.316980
C0009,2.253459,5.005113
C0010,12.073560,9.153892
C0001,6.393342,7.650604
C0002,11.997821,15.034387
C0003,4.078155,7.293437
C0004,13.127236,15.658943
C0005,7.375183,3.528813
C0006,15.531576,14.399675
C0007,4.569119,4.304450
C0008,14.448039,16.208364
C0009,2.294309,5.236661
C0010,11.818035,9.041907
C0001,6.723633,7.511943
C0002,12.144860,14.885861
C0003,4.226516,6.894409
C0004,12.978602,15.618662
C0005,7.902161,3.977559
C0006,15.470993,14.401636
C0007,4.999772,4.246935
C0008,14.069761,16.161852
C0009,2.068305,4.906443
C0010,11.907699,8.944428
C0001,6.916831,7.434918
C0002,12.168819,15.135070
C0003,4.422791,6.897117
C0004,13.228163,14.596999
C0005,8.132404,4.276034
C0006,15.321736,14.567320
C0007,4.775737,4.054423
C0008,14.125590,15.746470
C0009,2.125929,4.801096
C0010,11.692127,8.151639
C0001,6.730548,7.090144
C0002,12.099478,15.046000
C0003,4.139611,6.674386
C0004,13.064258,14.423264
C0005,8.184361,4.622880
C0006,15.689282,14.564524
C0007,4.731948,4.402955
C0008,13.511224,15.833969
C0009,1.942771,4.719403
C0010,11.527663,7.623339
C0001,6.793562,6.641622
C0002,11.984359,15.081785
C0003,4.166911,6.811640
C0004,13.276278,14.650176
C0005,8.519272,4.676065
C0006,15.684900,14.968815
C0007,4.736659,4.677438
C0008,13.338316,15.766088
C0009,1.270810,4.418535
C0010,11.436517,7.083350
C0001,6.595696,7.049735
C0002,12.225913,15.056370
C0003,4.025726,6.303787
C0004,13.456482,14.310507
C0005,8.455887,5.295829
C0006,15.602766,15.210078
C0007,4.137869,4.739866
C0008,13.146060,16.266044
C0009,1.020598,4.525424
C0010,11.683670,6.607983
C0001,6.655657,7.016734
C0002,12.427039,15.300746
C0003,3.613651,6.004418
C0004,13.570514,14.428870
C0005,8.641781,5.332160
C0006,15.992869,15.688947
C0007,4.551630,5.092415
C0008,13.431916,16.348422
C0009,0.721349,4.959031
C0010,11.471741,6.722534
C0001,5.751106,7.305609
C0002,12.781469,15.289924
C0003,3.327376,5.500626
C0004,13.699918,14.301737
C0005,7.937816,5.519838
C0006,15.281033,15.788985
C0007,4.102775,4.802683
C0008,13.617532,16.539147
C0009,1.030976,4.609253
C0010,11.174746,6.636415
C0001,6.198054,7.576811
C0002,12.796635,14.982910
C0003,3.200788,5.339192
C0004,13.528198,14.220861
C0005,8.554245,5.589046
C0006,15.225742,15.704656
C0007,3.785023,4.312698
C0008,14.004424,16.280656
C0009,0.812238,4.731103
C0010,10.912740,6.963919
C0001,6.223640,7.688102
C0002,13.185727,14.384714
C0003,3.100483,4.877553
C0004,13.199188,14.402495
C0005,8.069404,5.194149
C0006,14.677827,15.957479
C0007,4.097718,4.131512
C0008,14.146390,16.341807
C0009,1.004414,4.366301
C0010,10.594003,7.029486
C0001,5.849461,7.299459
C0002,13.308266,14.176300
C0003,2.912535,4.870920
C0004,13.372883,14.318815
C0005,7.637601,5.282987
C0006,14.609161,15.926803
C0007,4.047568,4.370848
C0008,13.968310,16.404439
C0009,0.436464,3.811066
C0010,10.935777,6.813924
C0001,5.772235,7.615091
C0002,13.601661,14.359044
C0003,3.010353,5.134619
C0004,13.369702,14.005119
C0005,7.810474,5.528696
C0006,14.390476,15.836936
C0007,4.104836,4.551114
C0008,14.043505,16.315869
C0009,0.069933,3.922453
C0010,10.517572,6.874963
C0001,5.104779,7.773980
C0002,13.958978,14.136237
C0003,3.247913,4.548508
C0004,12.919641,13.679456
C0005,7.987253,5.559803
C0006,14.569173,15.851654
C0007,3.660855,4.665704
C0008,13.947946,16.481187
C0009,0.611605,4.343799
C0010,10.431441,7.386661
C0001,5.293653,7.757193
C0002,14.175701,13.959108
C0003,3.382842,4.542827
C0004,13.427222,13.553154
C0005,7.787242,5.538029
C0006,14.630072,15.911182
C0007,4.058822,4.214853
C0008,14.001388,16.536265
C0009,0.967434,4.671848
C0010,10.863427,7.326398
C0001,4.917720,7.667903
C0002,14.215115,13.737245
C0003,3.516132,4.692802
C0004,13.978132,13.769995
C0005,7.966128,5.553997
C0006,14.406408,15.997767
C0007,4.290207,4.072234
C0008,14.328087,16.747393
C0009,0.804158,5.084766
C0010,10.702417,7.519199
C0001,5.128059,8.082573
C0002,14.270857,13.600751
C0003,3.964016,4.653100
C0004,13.560061,13.424927
C0005,7.924582,5.785183
C0006,14.729077,15.751704
C0007,4.510305,4.549599
C0008,14.812510,16.345607
C0009,0.873770,5.098135
C0010,10.737501,7.350206
C0001,5.768226,7.876012
C0002,14.575227,14.144998
C0003,4.179529,4.798846
C0004,13.793579,13.056496
C0005,7.778210,5.961821
C0006,14.196038,15.805789
C0007,4.462546,4.415279
C0008,14.700024,16.423265
C0009,0.856229,4.618283
C0010,10.850168,7.810047
C0001,5.699904,7.788386
C0002,14.864076,14.001679
C0003,4.362312,4.882835
C0004,14.046181,13.332337
C0005,6.967858,5.214184
C0006,13.456766,15.779631
C0007,4.590775,4.426892
C0008,14.458702,16.704307
C0009,1.046447,4.345853
C0010,10.919556,8.113980
C0001,5.964822,7.746509
C0002,14.769422,13.826018
C0003,4.050174,5.287209
C0004,14.066104,13.454342
C0005,6.858017,5.434138
C0006,13.567589,15.848053
C0007,4.777084,4.924048
C0008,14.670798,16.736740
C0009,0.855252,4.375935
C0010,11.002753,7.936309
C0001,6.961501,7.996127
C0002,14.505558,13.563718
C0003,3.941184,5.452289
C0004,13.763369,13.505239
C0005,6.587746,5.348318
C0006,13.407500,15.879570
C0007,4.164523,5.094320
C0008,14.528891,16.630558
C0009,1.016111,4.377410
C0010,11.077824,8.019910
C0001,6.961050,8.067077
C0002,14.739059,13.510740
C0003,4.404294,5.455473
C0004,13.895981,13.696267
C0005,6.903027,5.448616
C0006,12.745148,16.134626
C0007,4.247123,5.113662
C0008,14.361771,16.744235
C0009,1.234412,4.325789
C0010,11.081520,7.942145
C0001,6.967681,7.414018
C0002,15.090329,13.422038
C0003,4.587699,5.495484
C0004,13.869842,13.771564
C0005,7.218726,5.527245
C0006,12.402148,16.305346
C0007,4.494022,5.145223
C0008,14.198090,16.828006
C0009,1.016865,3.910968
C0010,10.821795,8.108483
C0001,6.873122,8.010198
C0002,15.430474,13.167642
C0003,4.899045,5.604884
C0004,13.723041,13.201237
C0005,7.270116,5.512752
C0006,12.404930,16.457327
C0007,4.103099,5.040723
C0008,14.396538,16.850577
C0009,1.403143,3.833704
C0010,10.501220,7.960454
C0001,6.750471,8.361786
C0002,14.744748,13.298740
C0003,4.876108,5.451147
C0004,13.341255,13.189813
C0005,7.243749,5.255216
C0006,12.551596,16.545662
C0007,4.178640,4.731474
C0008,13.922617,16.473919
C0009,1.239321,4.023364
C0010,10.838029,8.170031
C0001,6.906107,7.864715
C0002,14.787000,12.942361
C0003,5.010289,5.131729
C0004,13.020692,13.512587
C0005,7.040976,5.664239
C0006,12.420825,16.582523
C0007,4.256284,4.598149
C0008,13.738530,16.567462
C0009,1.191735,4.544503
C0010,10.889394,7.951303
C0001,6.842906,8.140219
C0002,15.559344,12.271582
C0003,4.803080,5.017436
C0004,13.357220,13.356047
C0005,7.177891,5.596142
C0006,12.455063,16.957019
C0007,4.091895,4.776230
C0008,14.239898,16.373014
C0009,1.182662,4.646930
C0010,10.586627,8.412399
C0001,7.024774,8.002990
C0002,15.504302,12.143810
C0003,4.887412,4.776485
C0004,12.841566,13.911870
C0005,7.298336,5.735342
C0006,12.578836,17.206268
C0007,4.251497,5.202688
C0008,14.379046,15.978056
C0009,1.383825,4.108587
C0010,10.606522,8.278315
C0001,6.702701,7.849996
C0002,15.780105,12.258362
C0003,4.845779,4.710107
C0004,13.125588,13.587076
C0005,6.935887,5.517845
C0006,12.423797,16.954278
C0007,4.019827,5.257784
C0008,14.561337,16.516161
C0009,1.598786,4.145174
C0010,10.276392,8.643391
C0001,6.458447,7.505265
C0002,15.997249,12.035986
C0003,4.574539,5.001954
C0004,13.137302,13.059006
C0005,6.825550,5.655300
C0006,12.114601,16.562565
C0007,3.248768,5.037444
C0008,14.233818,16.155373
C0009,2.104100,3.776533
C0010,10.268346,9.359560
C0001,6.228166,7.373564
C0002,16.298213,11.942622
C0003,4.839552,4.855250
C0004,13.326431,13.370663
C0005,6.282583,5.643138
C0006,12.631854,16.346360
C0007,3.221762,4.842153
C0008,14.521446,15.990813
C0009,2.467489,3.914146
C0010,10.109771,9.341958
C0001,5.934924,7.811606
C0002,16.075934,12.075582
C0003,5.036659,4.615697
C0004,13.059784,13.285998
C0005,5.862371,5.763545
C0006,13.110956,16.454179
C0007,3.709540,4.989014
C0008,14.722291,15.612848
C0009,2.761294,3.833974
C0010,9.516081,9.449394
C0001,6.103649,7.502837
C0002,15.725767,12.269371
C0003,4.929834,4.491363
C0004,13.523715,12.799217
C0005,5.684700,6.208610
C0006,12.989018,16.774266
C0007,3.957058,5.000708
C0008,15.038905,15.843007
C0009,3.114200,4.334028
C0010,9.112465,9.194275
C0001,5.765538,7.361181
C0002,15.975820,12.396272
C0003,4.984080,4.045344
C0004,13.613823,12.709639
C0005,5.416429,6.256946
C0006,13.094316,16.941116
C0007,4.316731,5.254668
C0008,14.967439,15.990304
C0009,3.241364,4.382958
C0010,9.068234,9.016889
C0001,5.829739,7.427506
C0002,15.770711,12.629551
C0003,5.013055,3.849512
C0004,13.428956,12.739273
C0005,5.071236,6.355554
C0006,13.272716,16.762873
C0007,4.506328,5.262185
C0008,15.263691,16.202410
C0009,3.356168,4.051645
C0010,8.707221,8.944551
C0001,5.731656,7.286635
C0002,15.598435,12.147022
C0003,4.970691,4.222320
C0004,13.592090,12.331176
C0005,5.197122,6.404344
C0006,13.014541,16.552257
C0007,4.187966,5.840234
C0008,14.796093,16.264364
C0009,3.825040,3.617837
C0010,9.160907,8.906480
C0001,6.071981,6.886795
C0002,15.969392,12.735543
C0003,4.787895,4.426795
C0004,13.575023,12.412211
C0005,4.722060,6.428524
C0006,12.854363,16.537656
C0007,4.234564,5.974591
C0008,14.617721,15.620738
C0009,4.152815,3.760233
C0010,8.650592,8.559924
C0001,6.225742,6.665015
C0002,16.095561,12.922765
C0003,4.953896,4.308405
C0004,13.387477,12.211074
C0005,5.025399,6.398344
C0006,12.588799,15.926275
C0007,4.213663,6.107311
C0008,14.881438,15.837582
C0009,3.873125,3.131376
C0010,8.912494,8.577692
C0001,5.751941,6.437100
C0002,16.261182,13.275932
C0003,4.932743,4.530979
C0004,13.478593,12.178920
C0005,5.049328,6.200449
C0006,12.427092,15.794726
C0007,4.152207,5.889457
C0008,14.781700,15.538907
C0009,4.312883,2.997941
C0010,9.614413,8.495652
C0001,6.063278,6.600414
C0002,16.285116,13.375700
C0003,5.019146,4.760364
C0004,13.294838,12.554337
C0005,5.188320,5.977898
C0006,12.643895,15.621801
C0007,3.905415,5.882670
C0008,14.638531,15.397217
C0009,4.453705,2.658752
C0010,9.674236,9.158245
C0001,6.401399,6.688845
C0002,16.621358,13.103541
C0003,5.081278,4.883969
C0004,13.506313,12.462856
C0005,5.041497,5.756193
C0006,12.415894,15.797510
C0007,3.684104,6.219305
C0008,14.264862,15.564536
C0009,4.143402,2.949018
C0010,9.110261,8.730751
C0001,6.467757,6.944977
C0002,16.568765,13.096511
C0003,5.136279,4.673617
C0004,13.721230,12.603169
C0005,4.966631,5.571713
C0006,12.450384,15.620471
C0007,3.934345,6.128664
C0008,14.990387,15.517354
C0009,4.345517,2.597549
C0010,9.339267,8.747620
C0001,7.006390,7.298090
C0002,16.480721,12.921251
C0003,5.720085,4.867573
C0004,13.924456,12.776658
C0005,5.022561,5.435583
C0006,12.300208,15.470474
C0007,4.315759,6.645739
C0008,15.316770,15.712654
C0009,4.876709,2.704847
C0010,9.433229,8.851919
C0001,6.768006,7.351155
C0002,16.392560,12.577479
C0003,5.659752,4.855903
C0004,13.799397,12.759998
C0005,5.344692,5.584935
C0006,12.326188,15.020746
C0007,4.662785,6.516016
C0008,15.151450,15.687629
C0009,4.995930,2.700273
C0010,9.638182,8.493444
C0001,6.947628,6.936622
C0002,16.709658,12.571931
C0003,5.645076,5.353965
